epoch,train_loss,val_loss,psnr,ssim,lr
44,46.86259772446303,11.49577247559835,26.868813722834155,0.6670979143141119,0.0001
45,46.82003674157113,11.501356240200618,26.884142230862018,0.6649314703374616,0.0001
46,46.750737105222534,11.511504515364056,26.871439949550187,0.6681993551086739,0.0001
47,46.7729659343329,11.481147130440151,26.873890868772417,0.6663159882293377,0.0001
48,46.704906174880406,11.520049418373713,26.84342170917054,0.6646368836930079,0.0001
49,46.66456165076332,11.4930069665133,26.873382036163548,0.6670378449897049,0.0001
50,46.68258253644498,11.49128448550474,26.85925724994771,0.668967043475212,0.0001
51,46.6438094621871,11.49739291938146,26.88799499619549,0.6678633385924402,0.0001
52,46.69013131122042,11.48240827029092,26.867610470978118,0.6669282542380222,0.0001
53,46.63692369817143,11.495564848767387,26.867977394435158,0.6663870679145407,0.0001
54,46.58807786636798,11.403129528321918,26.940005731668467,0.6695235224360989,0.0001
55,46.57790662384227,11.396151231012647,26.941847205501315,0.6682156311637024,0.0001
56,46.580803912576755,11.423616053051418,26.90646482295193,0.6680390998388284,0.0001
57,46.5369651102614,11.436682862225034,26.899944602519405,0.667467240186761,0.0001
58,46.53058444966148,11.449187160122962,inf,0.6675969287204874,0.0001
59,46.56550511037271,11.39938557877427,26.96037197864894,0.669036928917314,0.0001
60,46.48225176537252,11.41290842602745,26.934319930504746,0.6662869057443329,0.0001
61,46.48856130662472,11.433026555727398,26.91007480503077,0.667181715634049,0.0001
62,46.44752997276533,11.39765307270913,26.967880217112395,0.6690905527206499,0.0001
63,46.466515122254485,11.498950786269846,26.85109281890145,0.6665559327540488,0.0001
64,46.47682339448083,11.41260296711846,26.9285046313722,0.6699400874791301,0.0001
65,46.4310378839378,11.41088644952055,inf,0.6676819961046678,0.0001
66,46.37620147654693,11.413879617543447,26.92523738031717,0.668022643469392,0.0001
67,46.40423763576485,11.36212949222421,26.94758398514451,0.6696598386230351,0.0001
68,46.34235838254696,11.518322705861122,26.822650252744978,0.6664427696940243,0.0001
69,46.307607065035604,11.40755550176946,inf,0.6668038822276593,0.0001
70,46.35448364149292,11.408454814101022,inf,0.6691067854038619,0.0001
71,46.324680843842586,11.377662853452895,inf,0.6698415145635119,0.0001
72,46.32015567059622,11.382711855210955,26.928238300968182,0.6692077191983398,0.0001
73,46.276406545156995,11.370674716934325,inf,0.6675537989015257,0.0001
74,46.24817588482528,11.394288932605395,inf,0.6674695064802858,0.0001
75,46.23530656467212,11.369262392221936,26.943731120688035,0.6679046025031674,0.0001
76,46.24934552022882,11.410178738297924,inf,0.6694128871761953,0.0001
77,46.27349096147548,11.4111627392977,inf,0.668843755546907,0.0001
78,46.219345901834195,11.340532246356918,inf,0.6706785851678694,0.0001
79,46.277157894693595,11.379289499254453,inf,0.6693062766958945,0.0001
80,46.25508911718049,11.832933957299543,26.614228043796874,0.6680400898056809,0.0001
81,46.23697594479616,11.316475850448722,27.004148106224175,0.6704301135574345,0.0001
82,46.20274973048878,11.347183725936071,inf,0.6693935934701221,0.0001
83,46.1544405133221,11.387226618026931,inf,0.6681448660147067,0.0001
84,46.17973082253919,11.331833075290634,inf,0.6705944366053376,0.0001
85,46.15451916904658,11.382191629086222,inf,0.6677685773939664,0.0001
86,46.12598439730876,11.351085154139806,26.966628957521632,0.6724000037317865,0.0001
87,46.10684343967336,11.527061866279633,inf,0.6692896201275024,0.0001
88,46.11580861919811,11.336760179897622,inf,0.6704773137071993,0.0001
89,46.11751826487128,11.30298268766441,inf,0.6681251185642385,0.0001
90,46.134422257190614,11.37312787405981,26.956752298119255,0.6693413284017559,0.0001
91,46.08552262914462,11.367532794313771,inf,0.6675002686848939,0.0001
92,46.04228653930788,11.386015695429984,inf,0.6677092959578705,0.0001
93,46.03695093231938,11.312331966580379,27.00265447493521,0.6685086333767741,0.0001
94,46.053212964477225,11.3671725554892,inf,0.6681097441224145,0.0001
95,46.042826694433295,11.378512288630954,inf,0.6691463868507523,0.0001
96,46.01236939133501,11.263962884450716,27.03676822954476,0.6718113576133432,0.0001
97,46.06304858679816,11.348579529851675,inf,0.6684928393804536,0.0001
98,46.04152876718534,11.275989937892982,inf,0.6710889272419511,0.0001
99,45.97618370259629,11.262298668641893,inf,0.6725473678125793,0.0001
100,45.96269988383864,11.286400729328866,inf,0.6695747826372183,0.0001
