epoch,train_loss,val_loss,psnr,ssim,lr
34,47.16962887970118,12.334420522054037,24.879465691319908,0.6070303889795762,0.0001
35,47.06518995456051,12.519039630889893,24.73467854417647,0.6015668308671394,0.0001
36,47.05713528232705,12.161173343658447,24.93876603140679,0.6145307736787623,0.0001
37,47.00085609141479,11.977845509847006,24.99638957868491,0.6090475582024886,0.0001
38,47.00441701538768,12.246292114257812,24.901919731409592,0.6053780040091806,0.0001
39,47.00039754242106,12.102558771769205,24.90412463446941,0.6034402353711407,0.0001
40,46.93462100911934,12.056807518005371,25.006465180732082,0.6112028828576502,0.0001
41,46.880340334907046,12.330957730611166,24.846475628354124,0.6055765853020949,0.0001
42,46.88891494543625,12.36159610748291,24.841490844047893,0.6026158095308308,0.0001
43,46.821022213428854,12.788702328999838,24.666728604016487,0.6109358935750833,0.0001
44,46.78251742856406,12.308088620503744,24.863422007297256,0.6154523798667336,0.0001
45,46.814112584058606,12.568191846211752,24.75653124705897,0.6121582017120996,0.0001
46,46.764378586183625,12.762136777242025,24.6152591501115,0.6125222064499137,0.0001
47,46.758368536455244,12.57638136545817,24.637084186106392,0.6106192974341195,0.0001
48,46.71340932499675,12.627216657002768,24.680005242423494,0.6028345907770629,0.0001
49,46.660291558872,12.604179382324219,24.680536562888317,0.6104412396596137,0.0001
50,46.64597230203448,12.548371315002441,24.617315913364706,0.6085739407631011,0.0001
51,46.64480967736044,12.43144146601359,24.77765291976803,0.6085185724898013,0.0001
52,46.66612714118754,12.495720068613688,24.759340121399116,0.6083582270225864,0.0001
53,46.61535562995366,12.897985458374023,24.53278785540465,0.6098726844707314,0.0001
54,46.66171473938407,12.760775883992514,24.629420066736998,0.6071135009409746,0.0001
55,46.63519598621991,13.851420402526855,24.14239200466856,0.6203692340396284,0.0001
56,46.60258364513921,12.64864985148112,24.55163521190978,0.5984690799698815,0.0001
57,46.566965534809974,12.477915445963541,24.72857976054746,0.6083223448049849,0.0001
58,46.505347285078116,12.572159767150879,24.66155816182808,0.6044619231742961,0.0001
59,46.52439669191701,12.71548334757487,24.544307020213946,0.6068752357784186,0.0001
60,46.49189981058948,12.71846071879069,24.53458646694831,0.601794687977021,0.0001
61,46.46463517122896,12.457137107849121,24.602177897812016,0.5995959995963503,0.0001
62,46.442583183906756,12.763410250345865,24.49142980862285,0.5993834938555954,0.0001
63,46.44371525563653,12.289475758870443,24.751095917480427,0.6067432151228682,0.0001
64,46.43656987177408,12.189671834309896,24.828680970468742,0.6088641990528423,0.0001
65,46.45401567173755,12.57179323832194,24.57195127789572,0.6035453204743084,0.0001
66,46.39288437242341,12.72323195139567,24.51562880864668,0.6068292081570541,0.0001
67,46.348524890577,13.057029088338217,24.36311341337758,0.6064083392912237,0.0001
68,46.33593950714894,12.459524472554525,24.628647376248637,0.603910942997663,0.0001
69,46.34062961639412,12.907519976298014,24.41880009520182,0.6035538477157254,0.0001
70,46.33148499736636,12.415366172790527,24.746096376063434,0.6129983853276368,0.0001
71,46.298124083232416,12.829772313435873,24.3911366542409,0.5955620351556262,0.0001
72,46.33841719759398,12.420434157053629,24.664705627270607,0.6077763556213421,0.0001
73,46.31354321408823,12.458002408345541,24.505805528513392,0.599422176180381,0.0001
74,46.244574308698176,12.286616643269857,24.654321231315,0.6124912835684314,0.0001
75,46.22703695309353,12.900533358256022,24.382616280882683,0.6011833213046147,0.0001
76,46.254806601883104,12.406368573506674,24.670510195298487,0.6047953260895406,0.0001
77,46.20358090283212,12.347602526346842,24.660068802891885,0.6080840254929193,0.0001
78,46.22346393632683,12.566735903422037,24.57061711509868,0.6049653132446867,0.0001
79,46.22727184862481,12.465255896250406,24.50112455782424,0.6087582035891272,0.0001
80,46.1960970898222,12.923622608184814,24.403251821618927,0.6058893280241612,0.0001
81,46.172432308666956,12.358026027679443,24.68415441927431,0.608274142702995,0.0001
82,46.18911164225374,12.660416603088379,24.55951239912928,0.6133092366532696,0.0001
83,46.234926520733474,12.398112773895264,24.5845351802857,0.6051914477297998,0.0001
84,46.111796044080066,12.585072835286459,24.585238691515382,0.6103793765966455,0.0001
85,46.14976273086854,12.66140047709147,24.415849728663357,0.5983545694113886,0.0001
86,46.080028474830506,12.480504194895426,24.480686253940874,0.6042837787580556,0.0001
87,46.13552646816216,13.037461916605631,24.33518218935917,0.603760349970662,0.0001
88,46.16054430654699,12.750429153442383,24.464427218227183,0.6023290292839184,0.0001
89,46.10692981635673,13.153664271036783,24.167350808445722,0.5985987800098247,0.0001
90,46.0923694710396,12.762112935384115,24.470966574538455,0.604945069316559,0.0001
91,46.06804530100378,12.323017756144205,24.624013746644636,0.6077308239542014,0.0001
92,46.0419842756609,12.6683931350708,24.47771475249985,0.6066448662930687,0.0001
93,46.067025795787124,12.851342837015787,24.407315634567453,0.5994327514346383,0.0001
94,46.034316214807816,12.995127360026041,24.35688059893484,0.6088740738827133,0.0001
95,45.990277665564335,12.56407101949056,24.514695668937932,0.603765083918447,0.0001
96,46.03410290811823,12.621382713317871,24.43644585352075,0.6024503736762131,0.0001
97,46.016260875249415,12.944412231445312,24.372569333588434,0.6139683311311437,0.0001
98,46.00720962958497,12.778162320454916,24.450352092029192,0.602854425636164,0.0001
99,46.018486593167495,12.390827814737955,24.62243879111121,0.6044633813191465,0.0001
100,45.97729636461928,12.36436684926351,24.611835484962896,0.6013529119937132,0.0001
101,45.98996430761111,12.504219690958658,24.560088619883146,0.6121131351758899,0.0001
102,45.9765698299936,12.5426394144694,24.456250361092724,0.6081579968474541,0.0001
103,45.989972782885935,12.770585695902506,24.409490993731243,0.6020867271320155,0.0001
104,46.02233128236398,12.29333527882894,24.734846343518,0.6125071879213565,0.0001
105,45.97732430579912,12.945619265238443,24.332124872988924,0.6004214044630864,0.0001
106,45.971727486034624,12.698393821716309,24.316684133211854,0.6027818960299695,0.0001
107,45.898220964818854,12.560009956359863,24.5807409364733,0.6143131752489851,0.0001
108,45.894300341151954,12.345632394154867,24.627983708034293,0.604352697230229,0.0001
109,45.91917721838221,12.71995766957601,24.48988659653936,0.6078654249604196,0.0001
110,45.896654917741444,13.060823758443197,24.242503791981992,0.5999016573940716,0.0001
111,45.89189009003933,12.984604199727377,24.265823866275955,0.6071414187363361,0.0001
112,45.90998620189989,12.858173370361328,24.355701914988476,0.6056145171747779,0.0001
