epoch,train_loss,val_loss,psnr,ssim,lr
35,47.67312413744517,9.496578891634941,28.06168739398954,0.6891801902488782,0.0001
36,47.650890432884395,9.36045204770565,28.160252226574414,0.6903911828591875,0.0001
37,47.58840833303672,9.445458190977574,28.103673869755898,0.689851058451966,0.0001
38,47.595869713847755,9.188880593240262,28.250959195340673,0.689677728906051,0.0001
39,47.55516884082781,9.524166044533253,28.04723461475975,0.6925824721978168,0.0001
40,47.55176353419673,9.386735225439072,28.116126551612567,0.6902108405641002,0.0001
41,47.47340509491978,9.43022657620907,28.117287096184004,0.6904998368654603,0.0001
42,47.52873824119603,9.27640897744894,28.2356464303665,0.6887864967869165,0.0001
43,47.48995675839181,9.209070679426194,28.24907181171551,0.6931078798530406,0.0001
44,47.45051169452186,9.194827841341496,28.271852016856723,0.6912462915042081,0.0001
45,47.37138188541278,9.41453387415409,28.09993688263685,0.6917436524612477,0.0001
46,47.34523621488158,9.773435338258743,27.871101472447137,0.6896109642536719,0.0001
47,47.36917081170939,9.504964549183846,28.015776540658578,0.6891222729836487,0.0001
48,47.39268565999328,9.538690661191941,27.980836754726027,0.6886376038802999,0.0001
49,47.32095421216456,9.320003644943238,28.210731247906597,0.6893924993359595,0.0001
50,47.309449896601016,9.321336924433709,28.199144167702666,0.6892374295379815,0.0001
51,47.30287393903678,9.382258166730404,28.138210111203858,0.6923166479767294,0.0001
52,47.26288788327276,9.064054011881352,28.390411956954768,0.6918296656349556,0.0001
53,47.33783722175227,9.291208847880364,28.2063949430773,0.6877659049503027,0.0001
54,47.27886960083339,9.442444982647896,28.085275997170548,0.6907851845554971,0.0001
55,47.27263999586727,9.578257592260838,27.963279651049884,0.689516998912916,0.0001
56,47.239323126742946,9.538693630754947,28.031992238708995,0.6880107690954179,0.0001
57,47.155466804508585,9.375930656731128,28.199076753776037,0.6888461421207783,0.0001
58,47.137225166599855,9.483305864870548,28.0652873220913,0.6914852130097116,0.0001
59,47.18765069793041,9.327568839371205,28.162917216364168,0.6910221051297948,0.0001
60,47.16547241115965,9.451646776318551,28.117687905032454,0.6923497966087366,0.0001
61,47.09158006980314,9.460160575687885,28.060198414700317,0.6908686225825693,0.0001
62,47.055520435788985,9.428498488366603,28.087528424763885,0.686256121296221,0.0001
63,47.04443751892307,9.407883484065533,28.11891137161218,0.6879182527035606,0.0001
64,47.12307613488586,9.340507259190083,28.12813785097426,0.685060801676337,0.0001
65,47.07450523232609,9.220722715497017,28.232933570415863,0.6874172642055472,0.0001
66,47.060386021955246,9.29675087571144,28.202089767579952,0.6903612695089547,0.0001
67,47.063901690977964,9.447363724827767,28.049084807672674,0.6891573330953731,0.0001
68,47.000359931554456,9.273501958906651,28.21390150373534,0.6873568125074431,0.0001
69,47.04926535148594,9.572471410036087,27.969903105448157,0.6878746303914716,0.0001
70,46.962411799417055,9.445102935254575,28.127847454283717,0.6899576898803551,0.0001
71,46.97011216592096,9.433321296572686,28.055105943723028,0.6885394520997629,0.0001
72,46.966602745834095,9.615050974309444,27.932979056961305,0.6888093534105769,0.0001
73,46.99043022945992,9.694774490594863,27.934144899628105,0.6888038708520458,0.0001
74,46.920437640282756,9.287067961871625,28.235252981108527,0.6906763554914994,0.0001
75,46.942845160568424,9.382182857513428,28.16409265180355,0.6928013600493873,0.0001
76,46.931456880698995,9.5873382781744,27.958432786065437,0.6919741309032351,0.0001
77,46.92705229014552,9.068283405542374,28.438414850104692,0.6878567966369878,0.0001
78,46.920849831080794,9.15061078596115,28.375137811923437,0.6913661466932322,0.0001
79,46.83846992434295,9.586556379079818,27.980569559382626,0.6863125889823662,0.0001
80,46.88238935645513,9.515729895830155,28.068399696434433,0.6913089061366811,0.0001
81,46.832726183846496,9.401965586602687,28.06766144528063,0.6899299222247949,0.0001
82,46.84807451305642,9.475900057792664,28.08736778887568,0.6928466145755376,0.0001
83,46.86827860565347,9.507491390228271,28.10763601040085,0.6920693909035205,0.0001
84,46.79551984656889,9.686334904551506,27.883379417094115,0.6870375464702996,0.0001
85,46.80297841730014,9.503794389486313,28.06181558850685,0.6908571293219705,0.0001
86,46.78807695418333,9.395024450480937,28.163915518773734,0.6871631701781582,0.0001
87,46.83630189891091,9.516502704918384,28.028166477593842,0.6852124075090407,0.0001
88,46.76127617109421,9.324329127550126,28.21811315718334,0.6906851901078666,0.0001
89,46.74530216463272,9.407543285787106,28.124211781027526,0.6896503061238386,0.0001
90,46.81101625427351,9.43691353827715,28.105082342446586,0.6908394434578181,0.0001
91,46.8088741769673,9.365500550806523,28.216352418114994,0.6917903739844328,0.0001
92,46.70343211043458,9.327469385385513,28.21538402575597,0.6921984876479921,0.0001
93,46.7594645716002,9.398073756694794,28.12753196672517,0.6889771010565565,0.0001
94,46.68885450370492,9.35585122603178,28.202153788139118,0.6922760608789774,0.0001
95,46.69966816988579,9.330096552252769,28.155023462485545,0.6851344836388993,0.0001
96,46.70405997052596,9.469094293951988,28.070660358882776,0.6874284096412622,0.0001
97,46.64710684985002,9.356870054662227,28.177635327802342,0.6934232150760381,0.0001
98,46.68032937724976,9.236301725745202,28.24019971701258,0.6902048728557207,0.0001
99,46.65981590129375,9.39219001030922,28.141618395629525,0.6902195704178413,0.0001
100,46.64302860173836,9.29531027764082,28.24231686086698,0.6919296418959954,0.0001
